0,1.0,0.6849927306175232,1.0,0.0,0.0,0.4302336275577545,0.3322046399116516,0.3960610628128052,0.0,0.0,0.02185438573360443,0.4064105451107025,0.0,0.5127920508384705,0.0,0.0,0.019660813733935356,0.13051371276378632,0.16148588061332703,0.0,0.0
1,0.9368812441825867,0.6107059717178345,0.8870693445205688,0.2380286604166031,0.14154142141342163,0.41928693652153015,0.18715667724609375,0.541482150554657,0.01337721198797226,0.37943318486213684,0.6614699959754944,0.6927199363708496,0.07243689149618149,0.5740728974342346,0.24430815875530243,0.06277504563331604,0.5734421610832214,0.5519564747810364,0.22508253157138824,0.4959186911582947,0.8556897044181824
2,1.0,0.6342652440071106,1.0,0.025670303031802177,0.0,0.42070114612579346,0.2407281994819641,0.4848743975162506,0.0,0.14522521197795868,0.4243474304676056,0.5869653820991516,0.007361899130046368,0.5488917231559753,0.007843367755413055,0.0,0.3759534955024719,0.395263135433197,0.2150512933731079,0.30879390239715576,0.5108425617218018
3,0.9552454352378845,0.8991746306419373,0.9738328456878662,0.8602479100227356,0.4433387517929077,0.2798391878604889,0.1854589432477951,0.49190056324005127,0.10389875620603561,0.5018502473831177,0.9379773139953613,0.16463078558444977,0.09132486581802368,0.7883972525596619,0.009072200395166874,0.12168748676776886,0.4282281994819641,0.8753031492233276,0.47187116742134094,0.4367108643054962,0.007300494238734245
4,1.0,0.4781098961830139,1.0,0.0,0.0,0.2492423951625824,1.0,0.1970459222793579,0.0,0.0,0.04329550638794899,0.4389595091342926,0.0,0.39210960268974304,0.0,0.0,0.5868393182754517,0.12869495153427124,0.7444252967834473,0.0,0.0
5,0.996954619884491,1.0,0.1465449184179306,0.17695826292037964,0.9802076816558838,0.5988929271697998,0.15531831979751587,0.028661366552114487,0.5233251452445984,0.9181986451148987,0.013561267405748367,0.9024795293807983,0.8406261205673218,0.02738863416016102,0.9660301804542542,0.5778916478157043,0.3919060230255127,0.05121457576751709,0.8082307577133179,0.8111212253570557,0.10920918732881546
6,0.4439890384674072,0.4122487008571625,0.3096867799758911,0.6806066036224365,0.6923972368240356,0.7278178930282593,0.4745710492134094,0.2015555202960968,0.3465782701969147,0.8694872856140137,0.3457089066505432,0.938555121421814,0.7815221548080444,0.09786594659090042,0.5901837348937988,0.13203227519989014,0.8932193517684937,0.07548770308494568,0.8356010317802429,0.8384145498275757,0.033862531185150146
7,0.0,0.14990633726119995,0.8495144844055176,0.9116457104682922,0.674161970615387,0.884893536567688,0.7307057976722717,0.9470427632331848,0.8540979027748108,0.8238313794136047,0.0,0.9373835921287537,0.6945748925209045,0.9037860035896301,0.23183880746364594,0.9331737756729126,0.10140372812747955,0.77032870054245,0.7583157420158386,0.4165380895137787,0.42307722568511963
8,1.0,0.5830218195915222,1.0,5.4939533583819866e-05,0.0,0.4531608819961548,0.0,0.5740758776664734,0.0,0.20666667819023132,0.6222378611564636,0.7076236009597778,0.024555834010243416,0.570781409740448,0.066782146692276,0.0,0.9310223460197449,0.49800723791122437,0.0,0.48327168822288513,0.9400627017021179
9,0.2773287892341614,0.5300522446632385,0.528817892074585,0.7754145860671997,0.2849246859550476,0.5980381965637207,0.7376071810722351,1.0,0.7799909710884094,0.7563302516937256,0.44824692606925964,0.9559959173202515,0.774054765701294,0.9910843968391418,0.5164790153503418,0.9641575813293457,0.551388680934906,0.3699454665184021,0.9536135196685791,0.01934095099568367,0.6925332546234131
